2014-340T12:00:00.000000,  6.22497879103618e+01, -1.58606448512546e+01,  1.95349275264106e+10,  6.22573903215432e+01, -1.58509108172621e+01,  1.95327191711280e+10,  2.57675891049409e+02,  1.19356232683316e+01,  1.95349257139039e+10,  2.57663581163040e+02,  1.19368551976554e+01,  1.95327173588675e+10,  6.51615042510864e+04,  1.30322995383143e+05,  5.65596388139152e-05,  6.51541379707691e+04,  1.30307975785315e+05,  5.65380206721059e-05,  1.17327112673764e-04
2014-341T12:00:00.000000,  6.29186764121676e+01, -1.51540916193817e+01,  1.95364015701449e+10,  6.29262806429837e+01, -1.51443771879863e+01,  1.95341930253819e+10,  2.57684063816666e+02,  1.19349007052131e+01,  1.95363998335241e+10,  2.57671740259807e+02,  1.19360193371090e+01,  1.95341912889990e+10,  6.51664211317315e+04,  1.30332643922746e+05,  5.51254707234409e-05,  6.51590542193756e+04,  1.30317994264543e+05,  5.51040116456707e-05,  1.14482347966499e-04
2014-342T12:00:00.000000,  6.35804631211057e+01, -1.44432807886729e+01,  1.95378387186629e+10,  6.35880705249296e+01, -1.44335891531179e+01,  1.95356299885836e+10,  2.57692242264568e+02,  1.19342536524815e+01,  1.95378370586412e+10,  2.57679908374879e+02,  1.19352585740232e+01,  1.95356283287915e+10,  6.51712149431823e+04,  1.30342046192527e+05,  5.36906872024648e-05,  6.51638474126778e+04,  1.30327766793966e+05,  5.36693874967118e-05,  1.11635696059073e-04
2014-343T12:00:00.000000,  6.42353796293787e+01, -1.37283495525313e+01,  1.95392389493118e+10,  6.42429915517983e+01, -1.37186839450148e+01,  1.95370300380903e+10,  2.57700424168234e+02,  1.19336823613716e+01,  1.95392373665804e+10,  2.57688083316009e+02,  1.19345731720759e+01,  1.95370284555801e+10,  6.51758856098769e+04,  1.30351202066302e+05,  5.22554176730006e-05,  6.51685174751470e+04,  1.30337293211639e+05,  5.22342776579711e-05,  1.08787308756134e-04
2014-344T12:00:00.000000,  6.48836550983775e+01, -1.30094308254440e+01,  1.95406022436947e+10,  6.48912728697577e+01, -1.29997945174821e+01,  1.95383931555145e+10,  2.57708607277447e+02,  1.19331870711775e+01,  1.95406007389226e+10,  2.57696262870441e+02,  1.19339633878957e+01,  1.95383916509551e+10,  6.51804330704501e+04,  1.30360111455202e+05,  5.08198666347842e-05,  6.51730643454497e+04,  1.30346573374927e+05,  5.07988866325093e-05,  1.05937475929471e-04
2014-345T12:00:00.000000,  6.55255164681242e+01, -1.22866535918316e+01,  1.95419285895499e+10,  6.55331413987499e+01, -1.22770498925822e+01,  1.95397193286035e+10,  2.57716789316242e+02,  1.19327680062314e+01,  1.95419271633834e+10,  2.57704444801191e+02,  1.19334294677394e+01,  1.95397179026411e+10,  6.51848572840012e+04,  1.30368774318933e+05,  4.93843069241163e-05,  6.51774879827146e+04,  1.30355607172251e+05,  4.93634872513893e-05,  1.03086630331010e-04
2014-346T12:00:00.000000,  6.61611886300411e+01, -1.15601432205097e+01,  1.95432179823623e+10,  6.61688220072731e+01, -1.15505754741444e+01,  1.95410085528500e+10,  2.57724967983717e+02,  1.19324253735007e+01,  1.95432166354252e+10,  2.57712626845729e+02,  1.19329716443078e+01,  1.95410072061085e+10,  6.51891582354694e+04,  1.30377190674841e+05,  4.79490666811729e-05,  6.51817883719078e+04,  1.30364394535542e+05,  4.79284076417143e-05,  1.00235333003222e-04
2014-347T12:00:00.000000,  6.67908945366261e+01, -1.08300217218440e+01,  1.95444704266115e+10,  6.67985376232740e+01, -1.08204933049407e+01,  1.95422608327409e+10,  2.57733140955172e+02,  1.19321593608386e+01,  1.95444691595048e+10,  2.57720806716289e+02,  1.19325901340738e+01,  1.95422595658210e+10,  6.51933359397971e+04,  1.30385360604465e+05,  4.65145151067058e-05,  6.51859655279952e+04,  1.30372935449600e+05,  4.64940169852261e-05,  9.73842485563020e-05
2014-348T12:00:00.000000,  6.74148552684575e+01, -1.00964079389945e+01,  1.95456859366813e+10,  6.74225093015362e+01, -1.00869222586440e+01,  1.95434761826660e+10,  2.57741305882877e+02,  1.19319701357402e+01,  1.95456847499829e+10,  2.57728982100896e+02,  1.19322851352601e+01,  1.95434749961456e+10,  6.51973904449635e+04,  1.30393284258842e+05,  4.50810511441921e-05,  6.51900194989762e+04,  1.30381229960561e+05,  4.50607142028048e-05,  9.45341196513051e-05
2014-349T12:00:00.000000,  6.80332900872193e+01, -9.35941770119842e+00,  1.95468645375473e+10,  6.80409562763412e+01, -9.34997819416551e+00,  1.95446546276055e+10,  2.57749460395996e+02,  1.19318578443254e+01,  1.95468634318119e+10,  2.57737150664326e+02,  1.19320568264035e+01,  1.95446535220392e+10,  6.52013218342780e+04,  1.30400961863041e+05,  4.36490980660117e-05,  6.51939503681760e+04,  1.30389278181374e+05,  4.36289225428219e-05,  9.16857483538793e-05
2014-350T12:00:00.000000,  6.86464165059747e+01, -8.61916397994882e+00,  1.95480062654231e+10,  6.86540960307846e+01, -8.60977411283176e+00,  1.95457962037768e+10,  2.57757602099519e+02,  1.19318226101752e+01,  1.95480052411821e+10,  2.57745310048416e+02,  1.19319053652911e+01,  1.95457951796960e+10,  6.52051302285366e+04,  1.30408393721879e+05,  4.22191059976620e-05,  6.51977582564030e+04,  1.30397080296695e+05,  4.21990921068161e-05,  8.88399899443429e-05
2014-351T12:00:00.000000,  6.92544503929586e+01, -7.87575707588261e+00,  1.95491111685896e+10,  6.92621443992562e+01, -7.86642034575990e+00,  1.95469009594631e+10,  2.57765728572386e+02,  1.19318645325906e+01,  1.95491102263507e+10,  2.57753457871398e+02,  1.19318308879395e+01,  1.95469000173753e+10,  6.52088157887867e+04,  1.30415580227792e+05,  4.07915635635064e-05,  6.52014433247121e+04,  1.30404636567712e+05,  4.07717114954358e-05,  8.59977628482621e-05
2014-352T12:00:00.000000,  6.98576060888531e+01, -7.12930481486533e+00,  1.95501793086436e+10,  6.98653156834273e+01, -7.12002474939371e+00,  1.95479689562621e+10,  2.57773837365491e+02,  1.19319836838326e+01,  1.95501784488908e+10,  2.57761591726236e+02,  1.19318335072020e+01,  1.95479680966512e+10,  6.52123787204934e+04,  1.30422521872103e+05,  3.93670185091114e-05,  6.52050057785712e+04,  1.30411947338939e+05,  3.93473284290798e-05,  8.31600761734052e-05
2014-353T12:00:00.000000,  7.04560964448487e+01, -6.37991269733165e+00,  1.95512107623723e+10,  7.04638226896203e+01, -6.37069285271790e+00,  1.95490002709601e+10,  2.57781926000802e+02,  1.19321801050240e+01,  1.95512099855656e+10,  2.57769709178424e+02,  1.19319133105426e+01,  1.95489994942861e+10,  6.52158192797910e+04,  1.30429219261587e+05,  3.79461045913100e-05,  6.52084458741122e+04,  1.30419013047278e+05,  3.79265766339508e-05,  8.03280727820288e-05
2014-354T12:00:00.000000,  7.10501326859373e+01, -5.62768390117114e+00,  1.95522056243364e+10,  7.10578765927511e+01, -5.61852785609659e+00,  1.95499949981149e+10,  2.57789991973358e+02,  1.19324538007112e+01,  1.95522049309116e+10,  2.57777807764203e+02,  1.19320703565486e+01,  1.95499943048137e+10,  6.52191377820998e+04,  1.30435673137546e+05,  3.65295678626186e-05,  6.52117639267460e+04,  1.30425834236383e+05,  3.65102021200662e-05,  7.75030798196433e-05
2014-355T12:00:00.000000,  7.16399240581719e+01, -4.87271910699954e+00,  1.95531640100044e+10,  7.16476865862874e+01, -4.86363045082537e+00,  1.95509532531903e+10,  2.57798032758002e+02,  1.19328047326521e+01,  1.95531634003732e+10,  2.57785884990843e+02,  1.19323046699857e+01,  1.95509526436733e+10,  6.52223346125818e+04,  1.30441884396076e+05,  3.51182807374377e-05,  6.52149603216178e+04,  1.30432411574006e+05,  3.50990772397680e-05,  7.46866505212994e-05
2014-356T12:00:00.000000,  7.22256773960535e+01, -4.11511619247470e+00,  1.95540860589446e+10,  7.22334594545950e+01, -4.10609850728344e+00,  1.95518751757465e+10,  2.57806045821985e+02,  1.19332328140852e+01,  1.95540855334943e+10,  2.57793938340979e+02,  1.19326162356837e+01,  1.95518746504011e+10,  6.52254102367864e+04,  1.30447854104221e+05,  3.37132301781501e-05,  6.52180355242511e+04,  1.30438745872736e+05,  3.36941888672750e-05,  7.18805743672567e-05
2014-357T12:00:00.000000,  7.28075968634689e+01, -3.35496996382673e+00,  1.95549719372695e+10,  7.28153993203130e+01, -3.34602680201157e+00,  1.95527609318856e+10,  2.57814028642808e+02,  1.19337379061773e+01,  1.95549714963631e+10,  2.57801965282658e+02,  1.19330049922608e+01,  1.95527604910746e+10,  6.52283652088056e+04,  1.30453583507955e+05,  3.23154713533314e-05,  6.52209900887020e+04,  1.30444838108659e+05,  3.22965920548454e-05,  6.90868337178280e-05
2014-358T12:00:00.000000,  7.33858841085689e+01, -2.59237211497815e+00,  1.95558218384666e+10,  7.33937078052693e+01, -2.58350697632516e+00,  1.95536107150808e+10,  2.57821978728456e+02,  1.19343198181239e+01,  1.95558214824426e+10,  2.57809963285302e+02,  1.19334708273246e+01,  1.95536103591428e+10,  6.52312001740437e+04,  1.30459074026167e+05,  3.09260514929965e-05,  6.52238246603282e+04,  1.30450689433873e+05,  3.09073338929674e-05,  6.63074993599623e-05
2014-359T12:00:00.000000,  7.39607388755853e+01, -1.82741153349475e+00,  1.95566359820763e+10,  7.39685846457349e+01, -1.81862784664970e+00,  1.95544247448553e+10,  2.57829893635776e+02,  1.19349783113520e+01,  1.95566357112490e+10,  2.57817929839530e+02,  1.19340135758557e+01,  1.95544244741044e+10,  6.52339158648091e+04,  1.30464327232897e+05,  2.95459242230494e-05,  6.52265399713801e+04,  1.30456301178455e+05,  2.95273678699766e-05,  6.35445823149547e-05
2014-360T12:00:00.000000,  7.45323598945064e+01, -1.06017489022470e+00,  1.95574146103214e+10,  7.45402285816614e+01, -1.05147600228393e+00,  1.95552032634135e+10,  2.57837770983183e+02,  1.19357131069363e+01,  1.95574144249805e+10,  2.57825862476878e+02,  1.19346330226915e+01,  1.95552030781395e+10,  6.52365130890696e+04,  1.30469344829023e+05,  2.81758814006209e-05,  6.52291368297646e+04,  1.30461674837887e+05,  2.81574856359190e-05,  6.07998815386840e-05
2014-361T12:00:00.000000,  7.51009457193882e+01, -2.90747332277290e-01,  1.95581579834175e+10,  7.51088381910830e+01, -2.82136507540036e-01,  1.95559465309468e+10,  2.57845608455969e+02,  1.19365238944279e+01,  1.95581578838284e+10,  2.57833758785223e+02,  1.19353289087095e+01,  1.95559464314150e+10,  6.52389927148118e+04,  1.30474128610790e+05,  2.68165208705420e-05,  6.52316161033872e+04,  1.30466812049806e+05,  2.67982849887498e-05,  5.80748717492512e-05
2014-362T12:00:00.000000,  7.56666952670093e+01,  4.80786979039269e-01,  1.95588663745504e+10,  7.56746124231202e+01,  4.89306552704055e-01,  1.95566548206185e+10,  2.57853403804877e+02,  1.19374103403246e+01,  1.95588663609534e+10,  2.57841616417309e+02,  1.19361009391643e+01,  1.95566548070691e+10,  6.52413556532845e+04,  1.30478680439472e+05,  2.54682521176683e-05,  6.52339787034218e+04,  1.30471714563608e+05,  2.54501752560284e-05,  5.53706567802493e-05
2014-363T12:00:00.000000,  7.62298079512550e+01,  1.25434461478615e+00,  1.95595400653635e+10,  7.62377507268095e+01,  1.26276981486775e+00,  1.95573284140470e+10,  2.57861154840053e+02,  1.19383720950354e+01,  1.95595401379743e+10,  2.57849433092198e+02,  1.19369487923714e+01,  1.95573284866957e+10,  6.52436028439497e+04,  1.30483002216041e+05,  2.41313272491513e-05,  6.52362255692469e+04,  1.30476384208620e+05,  2.41134084596552e-05,  5.26879881020341e-05
2014-364T12:00:00.000000,  7.67904835045501e+01,  2.02984291324404e+00,  1.95601793424054e+10,  7.67984528682255e+01,  2.03817066955334e+00,  1.95579675977551e+10,  2.57868859422594e+02,  1.19394087979966e+01,  1.95601795014146e+10,  2.57857206591242e+02,  1.19378721273279e+01,  1.95579677567925e+10,  6.52457352426306e+04,  1.30487095862985e+05,  2.28058816314627e-05,  6.52383576565997e+04,  1.30480822865963e+05,  2.27881199022159e-05,  5.00273253827629e-05
2014-365T12:00:00.000000,  7.73489216645188e+01,  2.80720018681258e+00,  1.95607844946248e+10,  7.73569186142869e+01,  2.81542746833299e+00,  1.95585726606653e+10,  2.57876515455274e+02,  1.19405200810848e+01,  1.95607847401976e+10,  2.57864934750768e+02,  1.19388705896436e+01,  1.95585729062566e+10,  6.52477538131555e+04,  1.30490963311672e+05,  2.14919728966554e-05,  6.52403759292214e+04,  1.30485032446861e+05,  2.14743671697422e-05,  4.73889130204989e-05
2015-001T12:00:00.000000,  7.79053218975222e+01,  3.58633596755538e+00,  1.95613558117999e+10,  7.79133474545749e+01,  3.59445977011304e+00,  1.95591438925295e+10,  2.57884120873308e+02,  1.19417055706318e+01,  1.95613561440766e+10,  2.57872615453255e+02,  1.19399438157421e+01,  1.95591442248148e+10,  6.52496595221216e+04,  1.30494606496096e+05,  2.01896138973683e-05,  6.52422813536208e+04,  1.30489014877141e+05,  2.01721630831352e-05,  4.47728538798148e-05
2015-002T12:00:00.000000,  7.84598832595305e+01,  4.36717120399311e+00,  1.95618935837453e+10,  7.84679384611906e+01,  4.37518853913603e+00,  1.95596815831356e+10,  2.57891673635517e+02,  1.19429648882836e+01,  1.95618940028406e+10,  2.57880246618137e+02,  1.19410914355577e+01,  1.95596820022298e+10,  6.52514533362453e+04,  1.30498027350187e+05,  1.88987999197445e-05,  6.52440748964260e+04,  1.30492772087932e+05,  1.88815029079255e-05,  4.21791727074874e-05
2015-003T12:00:00.000000,  7.90128044228737e+01,  5.14962837641580e+00,  1.95623981001668e+10,  7.90208903149176e+01,  5.15753626174061e+00,  1.95601860221630e+10,  2.57899171716185e+02,  1.19442976508484e+01,  1.95623986061704e+10,  2.57887826192769e+02,  1.19423130739811e+01,  1.95601865281556e+10,  6.52531362218818e+04,  1.30501227810144e+05,  1.76195319281738e-05,  6.52457575239034e+04,  1.30496306010962e+05,  1.76023875961024e-05,  3.96078693026400e-05
2015-004T12:00:00.000000,  7.95642838483222e+01,  5.93363150635906e+00,  1.95628696510802e+10,  7.95724014770666e+01,  5.94142695757576e+00,  1.95606574996006e+10,  2.57906613097900e+02,  1.19457034692384e+01,  1.95628702440565e+10,  2.57895352143900e+02,  1.19436083512180e+01,  1.95606580925560e+10,  6.52547091464195e+04,  1.30504209819019e+05,  1.63518367738908e-05,  6.52473302033522e+04,  1.30499618579030e+05,  1.63348439918853e-05,  3.70589637781205e-05
2015-005T12:00:00.000000,  8.01145200949266e+01,  6.71910607152760e+00,  1.95633085277081e+10,  8.01226704994784e+01,  6.72678609658647e+00,  1.95610963066442e+10,  2.57913995765762e+02,  1.19471819466480e+01,  1.95633092076962e+10,  2.57902822449952e+02,  1.19449768821668e+01,  1.95610969866015e+10,  6.52561730812725e+04,  1.30506975334644e+05,  1.50957837427825e-05,  6.52487939060969e+04,  1.30502711728752e+05,  1.50789413766168e-05,  3.45325348397324e-05
2015-006T12:00:00.000000,  8.06637122333243e+01,  7.50597882514898e+00,  1.95637150237416e+10,  8.06718964384371e+01,  7.51354042063880e+00,  1.95615027369576e+10,  2.57921317703246e+02,  1.19487326762046e+01,  1.95637157907554e+10,  2.57910235094520e+02,  1.19464182749416e+01,  1.95615035039308e+10,  6.52575290060887e+04,  1.30509526338816e+05,  1.38514958780019e-05,  6.52501496116945e+04,  1.30505587407470e+05,  1.38348027885752e-05,  3.20287496815076e-05
2015-007T12:00:00.000000,  8.12120603198994e+01,  8.29417756055004e+00,  1.95640894368121e+10,  8.12202793298215e+01,  8.30161771031472e+00,  1.95618770881447e+10,  2.57928576889830e+02,  1.19503552383920e+01,  1.95640902908404e+10,  2.57917588061418e+02,  1.19479321287405e+01,  1.95618779421224e+10,  6.52587779136596e+04,  1.30511864847004e+05,  1.26191547664541e-05,  6.52513983128443e+04,  1.30508247581661e+05,  1.26026098071522e-05,  2.95478829686315e-05
2015-008T12:00:00.000000,  8.17597658634919e+01,  9.08363085654358e+00,  1.95644320700002e+10,  8.17680206570099e+01,  9.09094653215129e+00,  1.95622196632575e+10,  2.57935771300180e+02,  1.19520491985587e+01,  1.95644330110066e+10,  2.57924879331486e+02,  1.19495180313452e+01,  1.95622206042035e+10,  6.52599208149533e+04,  1.30513992917895e+05,  1.13989987130136e-05,  6.52525410204200e+04,  1.30510694246411e+05,  1.13826007255512e-05,  2.70903232392311e-05
2015-009T12:00:00.000000,  8.23070322446525e+01,  9.87426784224862e+00,  1.95647432332256e+10,  8.23153237712869e+01,  9.88145600470023e+00,  1.95625307721870e+10,  2.57942898904483e+02,  1.19538141047486e+01,  1.95647442611486e+10,  2.57932106881085e+02,  1.19511755565690e+01,  1.95625318000395e+10,  6.52609587437506e+04,  1.30515912661135e+05,  1.01913157451511e-05,  6.52535787681055e+04,  1.30512929435670e+05,  1.01750635548577e-05,  2.46565673756841e-05
2015-010T12:00:00.000000,  8.28540650772727e+01,  1.06660179877802e+01,  1.95650232444160e+10,  8.28623942543393e+01,  1.06730755897334e+01,  1.95628107328305e+10,  2.57949957669347e+02,  1.19556494859727e+01,  1.95650243591688e+10,  2.57939268681949e+02,  1.19529042619329e+01,  1.95628118475030e+10,  6.52618927605442e+04,  1.30517626244187e+05,  8.99643402588773e-06,  6.52545126162932e+04,  1.30514955230057e+05,  8.98032643735261e-06,  2.22472064020546e-05
2015-011T12:00:00.000000,  8.34010725390367e+01,  1.14588109384240e+01,  1.95652724304265e+10,  8.34094402491095e+01,  1.14657349262608e+01,  1.95630598720126e+10,  2.57956945558691e+02,  1.19575548508977e+01,  1.95652736318973e+10,  2.57946362701871e+02,  1.19547036867452e+01,  1.95630610733931e+10,  6.52627239556058e+04,  1.30519135897636e+05,  7.81471271157172e-06,  6.52553436551515e+04,  1.30516773765445e+05,  7.79874850534046e-06,  1.98629077180788e-05
2015-012T12:00:00.000000,  8.39482656694688e+01,  1.22525763745667e+01,  1.95654911277609e+10,  8.39566727576769e+01,  1.22593636898268e+01,  1.95632785262045e+10,  2.57963860534158e+02,  1.19595296867903e+01,  1.95654924158124e+10,  2.57953386905634e+02,  1.19565733506255e+01,  1.95632798141558e+10,  6.52634534513904e+04,  1.30520443919599e+05,  6.64653618407072e-06,  6.52560730070283e+04,  1.30518387237668e+05,  6.63071411476934e-06,  1.75043995858688e-05
2015-013T12:00:00.000000,  8.44958586526346e+01,  1.30472438992074e+01,  1.95656796832134e+10,  8.45043059232072e+01,  1.30538914792264e+01,  1.95634670421673e+10,  2.57970700554781e+02,  1.19615734584403e+01,  1.95656810576834e+10,  2.57960339255666e+02,  1.19585127523802e+01,  1.95634684165273e+10,  6.52640824046794e+04,  1.30521552681029e+05,  5.49231417659572e-06,  6.52567018285941e+04,  1.30519797908247e+05,  5.47663297249534e-06,  1.51724634261708e-05
2015-014T12:00:00.000000,  8.50440690961934e+01,  1.38427429107563e+01,  1.95658384546133e+10,  8.50525573077519e+01,  1.38492476887651e+01,  1.95636257776958e+10,  2.57977463575918e+02,  1.19636856066871e+01,  1.95658399153144e+10,  2.57967217712013e+02,  1.19605213690033e+01,  1.95636272382770e+10,  6.52646120090630e+04,  1.30522464632452e+05,  4.35248972737600e-06,  6.52572313133236e+04,  1.30521008108675e+05,  4.33694809106116e-06,  1.28679386100449e-05
2015-015T12:00:00.000000,  8.55931183382363e+01,  1.46390024661314e+01,  1.95659678118880e+10,  8.56016481975695e+01,  1.46453613716109e+01,  1.95637551026815e+10,  2.57984147547920e+02,  1.19658655461222e+01,  1.95659693586076e+10,  2.57974020231503e+02,  1.19625986544706e+01,  1.95637566492712e+10,  6.52650434984860e+04,  1.30523182313979e+05,  3.22755590624738e-06,  6.52576626950420e+04,  1.30522020246267e+05,  3.21215251494412e-06,  1.05917429496846e-05
2015-016T12:00:00.000000,  8.61432317210761e+01,  1.54359511532066e+01,  1.95660681386646e+10,  8.61518038756034e+01,  1.54421611139305e+01,  1.95638554007140e+10,  2.57990750415548e+02,  1.19681126615723e+01,  1.95660697711648e+10,  2.57980744766296e+02,  1.19647440379025e+01,  1.95638570330744e+10,  6.52653781525906e+04,  1.30523708369613e+05,  2.11808021647074e-06,  6.52579972532665e+04,  1.30522836812437e+05,  2.10281372108982e-06,  8.34490932263121e-06
2015-017T12:00:00.000000,  8.66946387107018e+01,  1.62335170708967e+01,  1.95661398345549e+10,  8.67032537405956e+01,  1.62395750187067e+01,  1.95639270713658e+10,  2.57997270119815e+02,  1.19704263031951e+01,  1.95661415525729e+10,  2.57987389262573e+02,  1.19669569206402e+01,  1.95639287892342e+10,  6.52656173043384e+04,  1.30524045564711e+05,  1.02473168900305e-06,  6.52582363208277e+04,  1.30523460394740e+05,  1.00960070950630e-06,  6.12863357585654e-06
2015-018T12:00:00.000000,  8.72475727616641e+01,  1.70316279790777e+01,  1.95661833180676e+10,  8.72562311736203e+01,  1.70375308616136e+01,  1.95639705331042e+10,  2.58003704604363e+02,  1.19728057805296e+01,  1.95661851213153e+10,  2.57993951660788e+02,  1.19692366718941e+01,  1.95639723361925e+10,  6.52657623497238e+04,  1.30524196806192e+05, -5.17001248588263e-08,  6.52583812935820e+04,  1.30523893692672e+05, -6.66970103279033e-08,  3.94432018233416e-06
2015-019T12:00:00.000000,  8.78022710533273e+01,  1.78302116011630e+01,  1.95661990297349e+10,  8.78109732788474e+01,  1.78359564008947e+01,  1.95639862264175e+10,  2.58010051828195e+02,  1.19752503566546e+01,  1.95662009178996e+10,  2.58000429899583e+02,  1.19715826230146e+01,  1.95639881144129e+10,  6.52658147582048e+04,  1.30524165158272e+05, -1.11031047704813e-06,  6.52584336408407e+04,  1.30524139537215e+05, -1.12517474995579e-06,  1.79360178497371e-06
2015-020T12:00:00.000000,  8.83589744382339e+01,  1.86291958900099e+01,  1.95661874346108e+10,  8.83677208392280e+01,  1.86347796495310e+01,  1.95639746163130e+10,  2.58016309784889e+02,  1.19777592444132e+01,  1.95661894073549e+10,  2.58006821925612e+02,  1.19739940611885e+01,  1.95639765888779e+10,  6.52657760810341e+04,  1.30523953849256e+05, -2.15012461693869e-06,  6.52583949137006e+04,  1.30524200909376e+05, -2.16485784165478e-06, -3.21696699978519e-07
2015-021T12:00:00.000000,  8.89179279791947e+01,  1.94285090279977e+01,  1.95661490230299e+10,  8.89267188619410e+01,  1.94339288771679e+01,  1.95639361930753e+10,  2.58022476525535e+02,  1.19803316068345e+01,  1.95661510799910e+10,  2.58013125710374e+02,  1.19764702243150e+01,  1.95639382498476e+10,  6.52656479537916e+04,  1.30523566263139e+05, -3.17018547130271e-06,  6.52582667475753e+04,  1.30524080952644e+05, -3.18478931851334e-06, -2.39966913124825e-06
2015-022T12:00:00.000000,  8.94793821408853e+01,  2.02280790000861e+01,  1.95660843087435e+10,  8.94882177760910e+01,  2.02333321781215e+01,  1.95638714704033e+10,  2.58028550179910e+02,  1.19829665628611e+01,  1.95660864495351e+10,  2.58019339272483e+02,  1.19790102993552e+01,  1.95638736109963e+10,  6.52654320901679e+04,  1.30523005914509e+05, -4.16966293945256e-06,  6.52580508559802e+04,  1.30523782972336e+05, -4.18413920187945e-06, -4.43850441945522e-06
2015-023T12:00:00.000000,  9.00435943147773e+01,  2.10278328346915e+01,  1.95659938243666e+10,  9.00524749584284e+01,  2.10329167008988e+01,  1.95637809808569e+10,  2.58034528969946e+02,  1.19856631974854e+01,  1.95659960485778e+10,  2.58025460700554e+02,  1.19816134258561e+01,  1.95637832048597e+10,  6.52651302667747e+04,  1.30522276411772e+05, -5.14794520035045e-06,  6.52577490153433e+04,  1.30523310419321e+05, -5.16229579423969e-06, -6.43668021496627e-06
2015-024T12:00:00.000000,  9.06108301355485e+01,  2.18276957921837e+01,  1.95658781150964e+10,  9.06197560445831e+01,  2.18326078230244e+01,  1.95636652695766e+10,  2.58040411212398e+02,  1.19884205736303e+01,  1.95658804222920e+10,  2.58031488170471e+02,  1.19842787045131e+01,  1.95636675765541e+10,  6.52647443021946e+04,  1.30521381415844e+05, -6.10467668212364e-06,  6.52573630440582e+04,  1.30522666858315e+05, -6.11890363386189e-06, -8.39310671222575e-06
2015-025T12:00:00.000000,  9.11813642157047e+01,  2.26275908346042e+01,  1.95657377322628e+10,  9.11903356548391e+01,  2.26323286097317e+01,  1.95635248878345e+10,  2.58046195311836e+02,  1.19912377427764e+01,  1.95657401219832e+10,  2.58037419952617e+02,  1.19870052086134e+01,  1.95635272773273e+10,  6.52642760354660e+04,  1.30520324604452e+05, -7.03973460341424e-06,  6.52568947809704e+04,  1.30521855927408e+05, -7.05384002645317e-06, -1.03071714689329e-05
2015-026T12:00:00.000000,  9.17554802796794e+01,  2.34274385097400e+01,  1.95655732280773e+10,  9.17644975192379e+01,  2.34319996925393e+01,  1.95633603877841e+10,  2.58051879748021e+02,  1.19941137524769e+01,  1.95655756998388e+10,  2.58043254408719e+02,  1.19897919953399e+01,  1.95633628593084e+10,  6.52637273085678e+04,  1.30519109646499e+05, -7.95316490261463e-06,  6.52563460678656e+04,  1.30520881298840e+05, -7.96715097221188e-06, -1.21786821863826e-05
2015-027T12:00:00.000000,  9.23334710004051e+01,  2.42271571517937e+01,  1.95653851522262e+10,  9.23425343075444e+01,  2.42315394697415e+01,  1.95631723190537e+10,  2.58057463061988e+02,  1.19970476504753e+01,  1.95653877055208e+10,  2.58048989981447e+02,  1.19926381146148e+01,  1.95631748721016e+10,  6.52630999550568e+04,  1.30517740187407e+05, -8.84510885022191e-06,  6.52557187381067e+04,  1.30519746647835e+05, -8.85897778168876e-06, -1.40077461966387e-05
2015-028T12:00:00.000000,  9.29156379011170e+01,  2.50266631558725e+01,  1.95651740502239e+10,  9.29247475274722e+01,  2.50308643839351e+01,  1.95629612270999e+10,  2.58062943843633e+02,  1.20000384861840e+01,  1.95651766845197e+10,  2.58054625181054e+02,  1.19955426146416e+01,  1.95629638611396e+10,  6.52623957945730e+04,  1.30516219843745e+05, -9.71574309950346e-06,  6.52550146111413e+04,  1.30518455632210e+05, -9.72949713297477e-06, -1.57946381873130e-05
2015-029T12:00:00.000000,  9.35022915445628e+01,  2.58258711412830e+01,  1.95649404630456e+10,  9.35114477126290e+01,  2.58298890893339e+01,  1.95627276528407e+10,  2.58068320721822e+02,  1.20030853105547e+01,  1.95649431777866e+10,  2.58060158572412e+02,  1.19985045445247e+01,  1.95627303673161e+10,  6.52616166316152e+04,  1.30514552204609e+05, -1.05652410018872e-05,  6.52542354912767e+04,  1.30517011882842e+05, -1.05788823926192e-05, -1.75396928067542e-05
2015-030T12:00:00.000000,  9.40937520200755e+01,  2.66246939473076e+01,  1.95646849275117e+10,  9.41029549095192e+01,  2.66285264511485e+01,  1.95624721330393e+10,  2.58073592356867e+02,  1.20061871751531e+01,  1.95646877221182e+10,  2.58065588764098e+02,  1.20015229548831e+01,  1.95624749273708e+10,  6.52607642568235e+04,  1.30512740835071e+05, -1.13937522428157e-05,  6.52533831689631e+04,  1.30515419001877e+05, -1.14072832555325e-05, -1.92432346166145e-05
2015-031T12:00:00.000000,  9.46903496359992e+01,  2.74230425158763e+01,  1.95644079770365e+10,  9.46995993702128e+01,  2.74266874309525e+01,  1.95621952010534e+10,  2.58078757434772e+02,  1.20093431309021e+01,  1.95644108509055e+10,  2.58070914399856e+02,  1.20045968973362e+01,  1.95621980746380e+10,  6.52598404494770e+04,  1.30510789282084e+05, -1.22013938808023e-05,  6.52524594232901e+04,  1.30513680565596e+05, -1.22148167867840e-05, -2.09055401752441e-05
